order_id,customer_id,order_timestamp,order_value,product_category,payment_mode,discount_applied,delivery_pincode_tier,bayesian_return_rate,customer_purchase_frequency,account_age_days,days_since_last_order,returns_last_30d,returns_last_90d,category_x_payment_mode,order_value_vs_customer_avg,pincode_tier_x_category,return_probability,returned
ORD009734,C01979,2024-01-30 06:35:48,3382.48,electronics_accessories,COD,0.0,metro,0.2,0.0,164,-1,0,0,electronics_accessories_COD,1.0,metro_electronics_accessories,0.097685,0
ORD003513,C00697,2024-01-30 06:42:03,1521.98,home_goods,wallet,0.0,metro,0.2,0.0,242,-1,0,0,home_goods_wallet,1.0,metro_home_goods,0.05168,1
ORD002317,C00453,2024-01-30 07:43:09,1816.09,footwear,UPI,0.0,metro,0.2,0.0,474,-1,0,0,footwear_UPI,1.0,metro_footwear,0.222392,0
ORD008325,C01669,2024-01-30 07:45:57,437.68,electronics_accessories,COD,0.0,tier2,0.166667,0.1449,414,13,0,0,electronics_accessories_COD,0.6891,tier2_electronics_accessories,0.041874,0
ORD001815,C00358,2024-01-30 07:48:11,2894.41,electronics_accessories,UPI,0.0,metro,0.2,0.0,50,-1,0,0,electronics_accessories_UPI,1.0,metro_electronics_accessories,0.070241,0
ORD009231,C01871,2024-01-30 08:22:42,1469.5,electronics_accessories,UPI,17.0,metro,0.181818,0.0706,425,29,0,0,electronics_accessories_UPI,1.171,metro_electronics_accessories,0.038967,0
ORD005326,C01061,2024-01-30 08:48:56,1375.51,electronics_accessories,UPI,0.0,metro,0.2,0.0,200,-1,0,0,electronics_accessories_UPI,1.0,metro_electronics_accessories,0.039173,0
ORD011506,C02354,2024-01-30 09:00:53,1053.61,groceries,COD,0.0,metro,0.153846,0.1718,524,0,0,0,groceries_COD,1.0531,metro_groceries,0.024175,0
ORD002055,C00406,2024-01-30 09:01:30,2049.36,footwear,prepaid_card,0.0,metro,0.181818,0.0655,458,20,0,0,footwear_prepaid_card,0.9841,metro_footwear,0.286423,0
ORD003121,C00610,2024-01-30 09:05:41,932.11,footwear,UPI,15.0,tier2,0.2,0.0,53,-1,0,0,footwear_UPI,1.0,tier2_footwear,0.150523,0
ORD004238,C00839,2024-01-30 09:08:04,3803.91,beauty,UPI,7.8,metro,0.181818,0.1224,245,25,0,0,beauty_UPI,1.4345,metro_beauty,0.101554,0
ORD004250,C00841,2024-01-30 09:13:40,1226.7,beauty,wallet,0.0,tier3,0.307692,1.0976,82,18,2,2,beauty_wallet,0.2952,tier3_beauty,0.088135,0
ORD008127,C01627,2024-01-30 09:33:08,2391.49,beauty,prepaid_card,0.0,metro,0.153846,0.2535,355,5,0,0,beauty_prepaid_card,1.5753,metro_beauty,0.114118,0
ORD001396,C00276,2024-01-30 10:21:50,2198.8,electronics_accessories,wallet,0.0,tier3,0.181818,0.0906,331,9,0,0,electronics_accessories_wallet,0.4633,tier3_electronics_accessories,0.06944,0
ORD000743,C00144,2024-01-30 10:48:42,3106.88,footwear,COD,21.3,tier3,0.2,0.0,543,-1,0,0,footwear_COD,1.0,tier3_footwear,0.9,1
ORD006895,C01387,2024-01-30 10:54:58,1701.09,electronics_accessories,COD,0.0,metro,0.2,0.0,506,-1,0,0,electronics_accessories_COD,1.0,metro_electronics_accessories,0.069361,0
ORD004503,C00891,2024-01-30 10:55:30,1846.1,footwear,COD,0.0,metro,0.307692,0.1887,477,0,2,2,footwear_COD,1.091,metro_footwear,0.577173,0
ORD001743,C00345,2024-01-30 11:09:36,2392.31,footwear,COD,17.2,tier2,0.2,0.0,215,-1,0,0,footwear_COD,1.0,tier2_footwear,0.882544,1
ORD012041,C02469,2024-01-30 11:35:44,2161.48,groceries,COD,0.0,metro,0.181818,0.2273,132,13,0,0,groceries_COD,1.4951,metro_groceries,0.054351,0
ORD009061,C01836,2024-01-30 11:51:57,520.41,groceries,UPI,14.7,metro,0.2,0.0,491,-1,0,0,groceries_UPI,1.0,metro_groceries,0.02082,0
ORD011402,C02336,2024-01-30 11:55:55,2919.95,footwear,prepaid_card,0.0,tier2,0.2,0.0,209,-1,0,0,footwear_prepaid_card,1.0,tier2_footwear,0.454432,0
ORD004002,C00791,2024-01-30 11:56:59,2324.98,apparel,prepaid_card,0.0,tier3,0.2,0.0,206,-1,0,0,apparel_prepaid_card,1.0,tier3_apparel,0.518903,1
ORD006156,C01241,2024-01-30 12:50:59,1498.33,groceries,COD,0.0,tier3,0.181818,0.0901,333,20,0,0,groceries_COD,1.5877,tier3_groceries,0.049356,0
ORD005345,C01064,2024-01-30 12:55:49,5401.98,apparel,COD,7.2,tier2,0.272727,0.6,50,15,1,1,apparel_COD,2.2564,tier2_apparel,0.279675,0
ORD006921,C01392,2024-01-30 13:19:04,1327.38,electronics_accessories,prepaid_card,0.0,metro,0.25,0.1186,506,7,1,1,electronics_accessories_prepaid_card,0.707,metro_electronics_accessories,0.046851,0
ORD009971,C02022,2024-01-30 13:28:55,810.73,groceries,prepaid_card,15.0,metro,0.181818,0.9091,33,27,0,0,groceries_prepaid_card,0.2499,metro_groceries,0.019502,1
ORD000096,C00017,2024-01-30 13:33:36,1116.08,beauty,UPI,29.6,tier2,0.181818,0.0667,450,27,0,0,beauty_UPI,0.4532,tier2_beauty,0.068304,0
ORD009079,C01841,2024-01-30 14:01:48,1755.88,home_goods,COD,0.0,tier2,0.2,0.0,247,-1,0,0,home_goods_COD,1.0,tier2_home_goods,0.142978,1
ORD001068,C00212,2024-01-30 14:23:29,1701.06,apparel,prepaid_card,0.0,tier2,0.272727,0.1887,159,14,1,1,apparel_prepaid_card,1.8595,tier2_apparel,0.271666,0
ORD007120,C01435,2024-01-30 14:32:31,3483.98,groceries,prepaid_card,0.0,tier2,0.181818,0.0993,302,17,0,0,groceries_prepaid_card,1.8438,tier2_groceries,0.066889,0
ORD004973,C00987,2024-01-30 14:41:59,2674.44,home_goods,prepaid_card,0.0,tier3,0.153846,0.1911,471,16,0,0,home_goods_prepaid_card,1.0105,tier3_home_goods,0.107921,0
ORD002836,C00555,2024-01-30 14:54:35,1883.18,home_goods,COD,0.0,metro,0.166667,0.1453,413,12,0,0,home_goods_COD,0.7236,metro_home_goods,0.112506,0
ORD006324,C01278,2024-01-30 14:59:17,1332.65,electronics_accessories,UPI,0.0,metro,0.181818,0.1471,204,25,0,0,electronics_accessories_UPI,0.3685,metro_electronics_accessories,0.035356,0
ORD003779,C00747,2024-01-30 15:51:00,1988.56,footwear,UPI,0.0,tier2,0.181818,0.0626,479,23,0,0,footwear_UPI,1.3799,tier2_footwear,0.305206,0
ORD004173,C00823,2024-01-30 16:14:08,1327.06,groceries,wallet,0.0,tier3,0.2,0.0,350,-1,0,0,groceries_wallet,1.0,tier3_groceries,0.039707,0
ORD004896,C00969,2024-01-30 16:38:39,2075.97,home_goods,wallet,21.5,tier2,0.272727,0.2041,147,20,1,1,home_goods_wallet,1.0179,tier2_home_goods,0.109569,0
ORD008652,C01749,2024-01-30 16:52:26,1379.73,home_goods,COD,0.0,metro,0.2,0.0,493,-1,0,0,home_goods_COD,1.0,metro_home_goods,0.087777,1
ORD011559,C02366,2024-01-30 16:57:17,1783.77,home_goods,COD,0.0,tier2,0.2,0.0,383,-1,0,0,home_goods_COD,1.0,tier2_home_goods,0.145174,0
ORD009938,C02016,2024-01-30 16:57:49,1469.64,electronics_accessories,COD,0.0,metro,0.2,0.0,566,-1,0,0,electronics_accessories_COD,1.0,metro_electronics_accessories,0.059968,0
ORD007462,C01493,2024-01-30 17:24:36,2937.14,apparel,prepaid_card,0.0,tier2,0.2,0.0,149,-1,0,0,apparel_prepaid_card,1.0,tier2_apparel,0.370125,0
ORD004817,C00953,2024-01-30 17:51:54,1788.08,apparel,COD,24.5,tier3,0.2,0.0,304,-1,0,0,apparel_COD,1.0,tier3_apparel,0.85373,1
ORD008648,C01748,2024-01-30 18:08:55,950.22,home_goods,COD,0.0,tier2,0.2,0.0,384,-1,0,0,home_goods_COD,1.0,tier2_home_goods,0.079278,0
ORD001720,C00339,2024-01-30 18:22:23,1674.27,footwear,wallet,9.1,metro,0.230769,0.2679,336,15,1,1,footwear_wallet,0.601,metro_footwear,0.180388,0
ORD003057,C00596,2024-01-30 19:09:56,2799.14,electronics_accessories,COD,0.0,tier3,0.166667,0.3974,151,3,0,0,electronics_accessories_COD,1.6944,tier3_electronics_accessories,0.116956,0
ORD004342,C00861,2024-01-30 19:16:13,989.66,home_goods,UPI,0.0,tier2,0.166667,0.1121,535,5,0,0,home_goods_UPI,1.1831,tier2_home_goods,0.042771,0
ORD000988,C00199,2024-01-30 19:17:03,942.19,electronics_accessories,COD,0.0,tier2,0.181818,0.0661,454,14,0,0,electronics_accessories_COD,0.4332,tier2_electronics_accessories,0.048067,1
ORD010092,C02051,2024-01-30 20:12:03,1710.17,groceries,UPI,15.0,metro,0.166667,0.1382,434,1,0,0,groceries_UPI,0.8403,metro_groceries,0.034415,0
ORD004239,C00839,2024-01-30 20:43:23,4433.91,beauty,UPI,0.0,metro,0.166667,0.2449,245,0,0,0,beauty_UPI,1.3737,metro_beauty,0.071688,0
ORD002593,C00517,2024-01-30 21:02:01,1888.86,groceries,prepaid_card,6.7,tier2,0.181818,0.1115,269,27,0,0,groceries_prepaid_card,0.7741,tier2_groceries,0.053556,0
ORD002427,C00479,2024-01-30 21:33:29,1053.06,beauty,prepaid_card,0.0,tier3,0.230769,0.3896,231,9,1,1,beauty_prepaid_card,0.9241,tier3_beauty,0.079715,0
ORD010769,C02197,2024-01-30 21:44:39,932.84,apparel,UPI,27.0,metro,0.307692,0.297,303,0,2,2,apparel_UPI,0.902,metro_apparel,0.107371,0
ORD007680,C01544,2024-01-30 21:57:55,3278.33,apparel,COD,0.0,tier2,0.2,0.0,325,-1,0,0,apparel_COD,1.0,tier2_apparel,0.750346,0
ORD001687,C00331,2024-01-30 22:04:20,2045.26,electronics_accessories,COD,0.0,tier2,0.2,0.0,205,-1,0,0,electronics_accessories_COD,1.0,tier2_electronics_accessories,0.105653,0
ORD001969,C00389,2024-01-30 22:14:55,955.39,groceries,UPI,0.0,tier2,0.2,0.0,270,-1,0,0,groceries_UPI,1.0,tier2_groceries,0.02971,0
ORD008509,C01710,2024-01-30 22:16:41,1573.68,apparel,prepaid_card,0.0,tier2,0.181818,0.0673,446,14,0,0,apparel_prepaid_card,2.5048,tier2_apparel,0.231772,0
ORD011982,C02449,2024-01-30 22:47:18,1735.16,home_goods,COD,0.0,tier2,0.2,0.0,426,-1,0,0,home_goods_COD,1.0,tier2_home_goods,0.141335,0
ORD011522,C02358,2024-01-30 22:54:06,3270.8,beauty,UPI,0.0,metro,0.2,0.0,534,-1,0,0,beauty_UPI,1.0,metro_beauty,0.120101,0
ORD003516,C00698,2024-01-30 22:54:22,1116.05,apparel,COD,0.0,tier3,0.2,0.0,428,-1,0,0,apparel_COD,1.0,tier3_apparel,0.537688,0
ORD011747,C02408,2024-01-30 23:41:25,1468.74,home_goods,UPI,0.0,metro,0.181818,0.0541,555,1,0,0,home_goods_UPI,0.4933,metro_home_goods,0.051033,0
ORD007299,C01468,2024-01-30 23:54:29,1558.29,groceries,prepaid_card,0.0,tier3,0.166667,0.4918,122,2,0,0,groceries_prepaid_card,0.6545,tier3_groceries,0.041143,0
ORD009094,C01843,2024-01-31 01:03:40,1949.55,footwear,COD,0.0,tier2,0.181818,0.1124,267,20,0,0,footwear_COD,1.9232,tier2_footwear,0.74484,1
ORD010132,C02057,2024-01-31 01:52:34,1187.01,electronics_accessories,COD,20.2,metro,0.166667,0.2105,285,23,0,0,electronics_accessories_COD,0.7887,metro_electronics_accessories,0.044339,1
ORD010666,C02172,2024-01-31 02:00:04,1374.24,groceries,prepaid_card,0.0,tier2,0.2,0.0,466,-1,0,0,groceries_prepaid_card,1.0,tier2_groceries,0.042609,0
ORD002910,C00572,2024-01-31 02:06:08,1737.8,groceries,UPI,0.0,tier2,0.2,0.0,87,-1,0,0,groceries_UPI,1.0,tier2_groceries,0.052796,0
ORD006842,C01373,2024-01-31 02:06:48,1802.71,footwear,UPI,0.0,tier2,0.25,0.1685,356,13,1,1,footwear_UPI,1.2837,tier2_footwear,0.295505,1
ORD004667,C00921,2024-01-31 02:11:01,1222.77,home_goods,COD,26.2,tier2,0.166667,0.1993,301,11,0,0,home_goods_COD,0.6341,tier2_home_goods,0.094324,0
ORD003583,C00713,2024-01-31 02:51:24,566.68,footwear,UPI,24.7,metro,0.181818,0.5357,56,23,0,0,footwear_UPI,0.2995,metro_footwear,0.106035,0
ORD009127,C01849,2024-01-31 03:33:04,1538.96,groceries,UPI,14.0,tier3,0.166667,0.1147,523,16,0,0,groceries_UPI,0.7613,tier3_groceries,0.039737,1
ORD010123,C02055,2024-01-31 03:44:21,1707.08,groceries,prepaid_card,0.0,tier3,0.2,0.0,329,-1,0,0,groceries_prepaid_card,1.0,tier3_groceries,0.052876,0
ORD011614,C02377,2024-01-31 03:48:48,1598.72,beauty,UPI,0.0,metro,0.181818,0.0885,339,17,0,0,beauty_UPI,1.6975,metro_beauty,0.075782,0
ORD003774,C00745,2024-01-31 04:34:20,5909.44,beauty,UPI,0.0,metro,0.2,0.0,409,-1,0,0,beauty_UPI,1.0,metro_beauty,0.043317,0
ORD004030,C00795,2024-01-31 04:35:53,1078.1,beauty,COD,0.0,tier2,0.133333,0.3432,437,3,0,0,beauty_COD,0.8025,tier2_beauty,0.127694,1
ORD004504,C00891,2024-01-31 05:03:17,828.21,footwear,prepaid_card,0.0,metro,0.285714,0.251,478,0,2,2,footwear_prepaid_card,0.4786,metro_footwear,0.134044,0
ORD000468,C00081,2024-01-31 05:13:43,2054.76,apparel,COD,0.0,metro,0.307692,0.3249,277,7,2,2,apparel_COD,0.8771,metro_apparel,0.511692,0
ORD007616,C01527,2024-01-31 05:20:05,873.37,beauty,prepaid_card,0.0,tier3,0.2,0.0,91,-1,0,0,beauty_prepaid_card,1.0,tier3_beauty,0.063908,1
ORD006055,C01219,2024-01-31 05:26:42,1468.92,beauty,UPI,0.0,metro,0.25,0.2055,292,9,1,1,beauty_UPI,0.8529,metro_beauty,0.080407,0
ORD002676,C00532,2024-01-31 05:35:00,2407.13,apparel,UPI,28.5,tier3,0.25,0.1453,413,19,1,1,apparel_UPI,1.5464,tier3_apparel,0.481837,1
ORD007644,C01533,2024-01-31 05:51:11,1341.25,groceries,UPI,0.0,metro,0.181818,0.0693,433,13,0,0,groceries_UPI,1.0915,metro_groceries,0.029212,0
ORD006273,C01267,2024-01-31 06:03:08,1486.83,footwear,COD,0.0,metro,0.25,0.3141,191,4,1,1,footwear_COD,1.1108,metro_footwear,0.457251,0
ORD007182,C01448,2024-01-31 06:18:21,3739.02,beauty,prepaid_card,0.0,tier3,0.272727,0.1765,170,15,1,1,beauty_prepaid_card,1.6255,tier3_beauty,0.176603,0
ORD008975,C01816,2024-01-31 06:20:11,2500.73,home_goods,wallet,0.0,tier2,0.181818,0.2041,147,18,0,0,home_goods_wallet,1.8344,tier2_home_goods,0.095994,0
ORD012076,C02476,2024-01-31 07:29:41,2161.53,apparel,UPI,7.1,metro,0.272727,0.0575,522,24,1,1,apparel_UPI,0.8107,metro_apparel,0.229423,0
ORD000835,C00166,2024-01-31 07:34:15,2982.05,groceries,UPI,0.0,metro,0.272727,0.1034,290,25,1,1,groceries_UPI,3.8785,metro_groceries,0.078013,1
ORD003703,C00728,2024-01-31 07:40:12,765.37,apparel,wallet,0.0,tier2,0.166667,0.1681,357,4,0,0,apparel_wallet,0.6926,tier2_apparel,0.093097,0
ORD001535,C00300,2024-01-31 07:46:59,1983.17,groceries,UPI,0.0,tier3,0.181818,0.0528,568,7,0,0,groceries_UPI,1.5609,tier3_groceries,0.054855,0
ORD004818,C00953,2024-01-31 08:19:17,602.68,groceries,prepaid_card,0.0,tier3,0.272727,0.0984,305,0,1,1,groceries_prepaid_card,0.3371,tier3_groceries,0.036003,0
ORD011221,C02301,2024-01-31 08:19:57,1029.45,electronics_accessories,UPI,11.8,metro,0.2,0.0,496,-1,0,0,electronics_accessories_UPI,1.0,metro_electronics_accessories,0.029711,0
ORD002637,C00528,2024-01-31 08:21:50,2491.69,footwear,wallet,12.9,metro,0.142857,0.7895,152,10,0,0,footwear_wallet,0.8266,metro_footwear,0.229628,1
ORD006199,C01250,2024-01-31 08:22:13,1241.08,beauty,COD,0.0,tier2,0.272727,0.6,50,2,1,1,beauty_COD,0.4565,tier2_beauty,0.169805,0
ORD000776,C00155,2024-01-31 08:49:56,607.23,footwear,prepaid_card,0.0,tier2,0.2,0.0,310,-1,0,0,footwear_prepaid_card,1.0,tier2_footwear,0.16148,0
ORD009390,C01907,2024-01-31 09:23:34,1427.53,electronics_accessories,COD,0.0,tier3,0.181818,0.0634,473,7,0,0,electronics_accessories_COD,0.9509,tier3_electronics_accessories,0.071103,0
ORD012066,C02474,2024-01-31 09:58:56,962.54,electronics_accessories,prepaid_card,18.2,tier3,0.2,0.0,551,-1,0,0,electronics_accessories_prepaid_card,1.0,tier3_electronics_accessories,0.037685,0
ORD011917,C02435,2024-01-31 10:41:39,1034.32,apparel,prepaid_card,0.0,metro,0.181818,0.0612,490,29,0,0,apparel_prepaid_card,0.944,metro_apparel,0.12039,0
ORD003464,C00689,2024-01-31 11:03:40,1362.91,electronics_accessories,prepaid_card,13.6,tier3,0.2,0.0,121,-1,0,0,electronics_accessories_prepaid_card,1.0,tier3_electronics_accessories,0.052257,0
ORD006580,C01326,2024-01-31 11:12:49,1313.58,footwear,COD,0.0,tier2,0.166667,0.2703,222,17,0,0,footwear_COD,0.8642,tier2_footwear,0.503173,1
ORD005105,C01014,2024-01-31 11:22:08,1885.93,footwear,COD,0.0,tier2,0.2,0.0,236,-1,0,0,footwear_COD,1.0,tier2_footwear,0.727098,1
ORD007081,C01426,2024-01-31 11:32:51,1222.91,electronics_accessories,prepaid_card,14.7,metro,0.2,0.0,55,-1,0,0,electronics_accessories_prepaid_card,1.0,metro_electronics_accessories,0.036653,0
ORD007059,C01422,2024-01-31 11:34:07,5718.35,groceries,COD,0.0,tier2,0.181818,0.0882,340,14,0,0,groceries_COD,1.5414,tier2_groceries,0.028907,0
ORD008034,C01606,2024-01-31 13:02:53,735.92,footwear,COD,0.0,tier2,0.230769,0.687,131,4,1,1,footwear_COD,0.4323,tier2_footwear,0.343667,0
ORD011249,C02309,2024-01-31 14:01:55,1527.59,footwear,UPI,0.0,metro,0.2,0.0,456,-1,0,0,footwear_UPI,1.0,metro_footwear,0.187568,0
ORD009666,C01965,2024-01-31 14:07:36,1591.93,electronics_accessories,prepaid_card,0.0,tier2,0.166667,0.1348,445,8,0,0,electronics_accessories_prepaid_card,0.6198,tier2_electronics_accessories,0.053701,0
ORD000636,C00122,2024-01-31 14:38:58,1952.75,home_goods,prepaid_card,0.0,metro,0.2,0.0,152,-1,0,0,home_goods_prepaid_card,1.0,metro_home_goods,0.077165,0
ORD003180,C00625,2024-01-31 15:04:58,1471.94,home_goods,UPI,0.0,tier2,0.2,0.0,212,-1,0,0,home_goods_UPI,1.0,tier2_home_goods,0.06926,0
ORD004377,C00866,2024-01-31 15:11:32,1993.15,footwear,COD,0.0,metro,0.181818,0.131,229,15,0,0,footwear_COD,1.2857,metro_footwear,0.592672,0
ORD003629,C00720,2024-01-31 15:35:47,1147.03,beauty,COD,27.1,metro,0.25,0.2542,236,5,1,1,beauty_COD,0.8259,metro_beauty,0.119999,0
ORD006512,C01310,2024-01-31 15:46:50,2605.0,footwear,UPI,0.0,tier3,0.181818,0.2941,102,28,0,0,footwear_UPI,1.6912,tier3_footwear,0.573585,0
ORD011871,C02428,2024-01-31 15:50:45,4679.73,home_goods,UPI,0.0,tier2,0.2,0.0,549,-1,0,0,home_goods_UPI,1.0,tier2_home_goods,0.062162,0
ORD006297,C01272,2024-01-31 15:51:23,1688.75,apparel,prepaid_card,0.0,tier2,0.25,0.4545,132,1,1,1,apparel_prepaid_card,1.3079,tier2_apparel,0.264445,0
ORD008761,C01773,2024-01-31 15:52:51,1290.83,beauty,prepaid_card,0.0,tier2,0.166667,0.1685,356,3,0,0,beauty_prepaid_card,0.809,tier2_beauty,0.085282,0
ORD007121,C01435,2024-01-31 16:04:00,3410.99,groceries,prepaid_card,0.0,tier2,0.166667,0.198,303,1,0,0,groceries_prepaid_card,1.2696,tier2_groceries,0.062891,0
ORD004308,C00853,2024-01-31 16:10:46,2073.95,home_goods,COD,0.0,tier2,0.2,0.0,383,-1,0,0,home_goods_COD,1.0,tier2_home_goods,0.166681,0
ORD004922,C00976,2024-01-31 16:53:35,2306.71,beauty,UPI,18.0,tier3,0.2,0.0,417,-1,0,0,beauty_UPI,1.0,tier3_beauty,0.140651,1
ORD011966,C02446,2024-01-31 17:45:59,4528.24,footwear,UPI,0.0,metro,0.214286,1.7647,68,3,1,1,footwear_UPI,1.2311,metro_footwear,0.182975,0
ORD003026,C00592,2024-01-31 18:12:51,2101.81,beauty,prepaid_card,0.0,metro,0.25,0.1389,432,10,1,1,beauty_prepaid_card,1.3685,metro_beauty,0.124947,0
ORD003576,C00712,2024-01-31 18:22:58,4224.79,electronics_accessories,prepaid_card,0.0,metro,0.2,0.0,139,-1,0,0,electronics_accessories_prepaid_card,1.0,metro_electronics_accessories,0.052981,0
ORD006959,C01401,2024-01-31 18:28:50,2424.06,groceries,COD,18.3,tier3,0.214286,0.2214,542,2,1,1,groceries_COD,1.123,tier3_groceries,0.085961,0
ORD007168,C01445,2024-01-31 18:37:58,2987.04,footwear,COD,0.0,tier2,0.272727,0.0658,456,28,1,1,footwear_COD,1.6992,tier2_footwear,0.9,1
ORD005237,C01044,2024-01-31 19:17:57,995.66,home_goods,UPI,0.0,tier3,0.2,0.0,493,-1,0,0,home_goods_UPI,1.0,tier3_home_goods,0.047655,0
ORD011637,C02383,2024-01-31 19:25:09,2806.6,apparel,COD,0.0,tier3,0.2,0.0,37,-1,0,0,apparel_COD,1.0,tier3_apparel,0.9,1
ORD008249,C01655,2024-01-31 19:42:35,1505.22,home_goods,UPI,13.3,metro,0.2,0.0,479,-1,0,0,home_goods_UPI,1.0,metro_home_goods,0.055244,0
ORD010609,C02155,2024-01-31 20:09:31,1657.01,apparel,COD,0.0,metro,0.272727,0.566,53,22,1,1,apparel_COD,1.0611,metro_apparel,0.411765,0
ORD006083,C01224,2024-01-31 20:12:30,2267.53,apparel,COD,0.0,metro,0.357143,1.7647,68,4,3,3,apparel_COD,0.9578,metro_apparel,0.56561,1
ORD008789,C01778,2024-01-31 20:20:56,1962.37,electronics_accessories,UPI,6.6,metro,0.181818,0.0756,397,18,0,0,electronics_accessories_UPI,0.4068,metro_electronics_accessories,0.051625,0
ORD011757,C02409,2024-01-31 20:24:58,4482.75,home_goods,UPI,0.0,metro,0.2,0.0,540,-1,0,0,home_goods_UPI,1.0,metro_home_goods,0.055685,0
ORD009870,C02008,2024-01-31 20:29:27,1228.26,electronics_accessories,wallet,0.0,tier2,0.2,0.0,484,-1,0,0,electronics_accessories_wallet,1.0,tier2_electronics_accessories,0.042953,0
ORD006855,C01378,2024-01-31 21:12:29,2968.52,beauty,UPI,0.0,tier2,0.2,0.0,86,-1,0,0,beauty_UPI,1.0,tier2_beauty,0.156471,0
ORD004907,C00970,2024-01-31 21:23:05,2865.54,groceries,COD,0.0,tier3,0.2,0.0,551,-1,0,0,groceries_COD,1.0,tier3_groceries,0.087313,1
ORD003689,C00727,2024-01-31 21:37:42,1212.04,electronics_accessories,COD,0.0,tier2,0.2,0.3165,474,6,1,1,electronics_accessories_COD,1.1942,tier2_electronics_accessories,0.063581,0
ORD006581,C01326,2024-01-31 21:40:24,2263.68,footwear,UPI,0.0,tier2,0.230769,0.4054,222,0,1,1,footwear_UPI,1.5599,tier2_footwear,0.354422,0
ORD004292,C00849,2024-01-31 22:07:35,2385.01,groceries,prepaid_card,0.0,tier2,0.230769,0.2459,366,13,1,1,groceries_prepaid_card,1.4196,tier2_groceries,0.080129,0
ORD004409,C00872,2024-01-31 22:07:43,1297.14,beauty,COD,0.0,tier3,0.166667,0.1117,537,24,0,0,beauty_COD,0.6591,tier3_beauty,0.158301,1
ORD011507,C02354,2024-01-31 23:13:59,914.54,groceries,COD,0.0,metro,0.142857,0.2286,525,1,0,0,groceries_COD,0.9021,metro_groceries,0.020231,0
ORD009339,C01892,2024-01-31 23:18:42,2121.4,groceries,COD,8.9,tier3,0.181818,0.1961,153,13,0,0,groceries_COD,1.9278,tier3_groceries,0.068623,0
ORD010770,C02197,2024-01-31 23:30:51,874.6,groceries,UPI,0.0,metro,0.285714,0.3947,304,1,2,2,groceries_UPI,0.8669,metro_groceries,0.029857,0
ORD001662,C00322,2024-01-31 23:32:59,2646.12,home_goods,wallet,0.0,metro,0.166667,0.5405,111,6,0,0,home_goods_wallet,2.0453,metro_home_goods,0.073049,0
ORD003027,C00592,2024-01-31 23:38:18,2146.23,electronics_accessories,UPI,0.0,metro,0.230769,0.2083,432,0,1,1,electronics_accessories_UPI,1.2445,metro_electronics_accessories,0.066845,0
ORD000211,C00034,2024-01-31 23:39:30,1542.74,apparel,COD,0.0,metro,0.181818,0.0765,392,28,0,0,apparel_COD,0.5915,metro_apparel,0.368419,0
ORD002274,C00446,2024-01-31 23:41:14,2212.75,groceries,COD,0.0,tier2,0.2,0.0,165,-1,0,0,groceries_COD,1.0,tier2_groceries,0.076386,0
ORD008398,C01685,2024-01-31 23:51:21,2080.1,home_goods,UPI,24.4,tier2,0.2,0.0,254,-1,0,0,home_goods_UPI,1.0,tier2_home_goods,0.096418,0
ORD007623,C01529,2024-02-01 00:01:45,3547.33,home_goods,UPI,0.0,tier2,0.272727,0.0568,528,8,1,1,home_goods_UPI,1.1192,tier2_home_goods,0.132075,0
ORD000870,C00173,2024-02-01 00:18:59,2826.64,apparel,wallet,0.0,metro,0.2,0.0,88,-1,0,0,apparel_wallet,1.0,metro_apparel,0.212088,0
ORD006538,C01316,2024-02-01 00:21:31,1722.11,home_goods,UPI,0.0,tier3,0.166667,0.1709,351,9,0,0,home_goods_UPI,1.065,tier3_home_goods,0.073045,0
ORD003015,C00590,2024-02-01 00:58:09,1878.06,electronics_accessories,COD,0.0,metro,0.181818,0.1003,299,3,0,0,electronics_accessories_COD,1.2957,metro_electronics_accessories,0.072633,0
ORD005627,C01124,2024-02-01 02:14:43,3411.05,electronics_accessories,UPI,28.3,tier3,0.230769,0.1815,496,10,1,1,electronics_accessories_UPI,1.2814,tier3_electronics_accessories,0.097055,0
ORD005295,C01055,2024-02-01 02:25:04,915.47,footwear,UPI,10.2,metro,0.2,0.0,266,-1,0,0,footwear_UPI,1.0,metro_footwear,0.115619,0
ORD001096,C00216,2024-02-01 02:34:55,1448.41,home_goods,prepaid_card,28.6,tier3,0.2,0.0,90,-1,0,0,home_goods_prepaid_card,1.0,tier3_home_goods,0.073931,0
ORD002594,C00517,2024-02-01 02:50:58,1946.9,groceries,prepaid_card,20.1,tier2,0.166667,0.2214,271,1,0,0,groceries_prepaid_card,0.8995,tier2_groceries,0.051034,0
ORD001787,C00352,2024-02-01 02:53:32,5172.06,home_goods,COD,0.0,tier3,0.181818,0.1382,217,23,0,0,home_goods_COD,1.0071,tier3_home_goods,0.069362,0
ORD000931,C00188,2024-02-01 03:00:49,1109.5,groceries,prepaid_card,0.0,metro,0.181818,0.7317,41,16,0,0,groceries_prepaid_card,0.6545,metro_groceries,0.024839,0
ORD007866,C01572,2024-02-01 03:23:26,1666.96,electronics_accessories,UPI,0.0,metro,0.166667,0.6383,94,20,0,0,electronics_accessories_UPI,1.7533,metro_electronics_accessories,0.041469,0
ORD008109,C01625,2024-02-01 04:05:28,2847.86,home_goods,wallet,6.8,tier2,0.181818,0.1493,201,20,0,0,home_goods_wallet,2.0019,tier2_home_goods,0.100941,0
